1356998982613,11.176,7.653,-12.177
1356998983120,11.224,7.837,-12.413
1356998983624,11.176,7.325,-12.162
1356998984129,11.272,7.976,-12.364
1356998984635,11.224,6.64,-12.691
1356998985141,11.32,7.799,-11.292
1356998985647,11.176,7.598,-12.001
1356998986151,11.224,7.72,-12.323
1356998986658,11.224,7.614,-12.176
1356998987162,11.272,7.739,-12.504
1356998987668,11.32,7.836,-11.75
1356998988174,11.272,7.454,-12.482
1356998988680,11.128,7.561,-12.171
1356998989186,11.272,7.789,-12.291
1356998989692,11.176,7.292,-13.274
1356998990198,11.272,7.892,-12.223
1356998990703,11.272,7.615,-11.451
1356998991209,11.272,7.425,-12.643
1356998991715,11.224,7.531,-13.184
1356998992219,11.224,7.071,-12.881
1356998992725,11.272,7.595,-12.783
1356998993231,11.224,8.757,-12.952
1356998993737,11.176,8.256,-12.751
1356998994243,11.176,8.086,-11.479
1356998994748,11.272,7.099,-12.527
1356998995252,11.272,4.934,-4.421
1356998995759,11.272,2.557,4.848
1356998996264,11.32,3.789,7.243
1356998996769,11.176,6.873,0.363
1356998997274,11.224,6.651,-0.547
1356998997780,11.32,8.171,-4.613
1356998998287,11.176,8.586,-6.37
1356998998791,11.32,7.513,-6.181
1356998999297,11.224,8.034,-4.581
1356998999801,11.176,7.734,-7.079
1356999000307,11.272,8.006,-6.824
1356999000813,11.176,8.139,-6.701
1356999001319,11.224,8.279,-7.415
1356999001825,11.176,8.136,-8.005
1356999002331,11.272,11.503,-6.214
1356999002835,11.224,8.744,-8.849
1356999003341,11.272,5.45,-8.613
1356999003847,11.272,9.198,-5.991
1356999004351,11.272,10.259,-6.423
1356999004856,11.32,9.25,-8.405
1356999005360,11.224,7.89,-8.512
1356999005866,11.32,7.078,-8.013
1356999006372,11.272,5.768,-6.271
1356999006878,11.368,7.759,-9.583
1356999007384,11.368,5.662,-8.036
1356999007890,11.32,13.972,-5.989
1356999008396,11.272,8.747,-9.713
1356999008902,11.272,8.151,-8.612
1356999009409,11.368,7.588,-8.818
1356999009919,11.272,8.632,-8.69
1356999010425,11.272,8.46,-8.722
1356999010929,11.272,8.664,-9.043
1356999011435,11.272,8.25,-8.933
1356999011940,11.272,8.484,-8.657
1356999012446,11.272,7.831,-8.473
1356999012956,11.32,6.299,-8.371
1356999013462,11.751,6.835,-5.729
1356999013968,11.655,6.221,5.732
1356999014474,11.703,-17.653,-10.546
1356999014978,11.559,11.188,2.014
1356999015482,11.463,6.548,1.828
1356999015988,11.511,7.268,-1.736
1356999016494,11.511,7.869,-3.595
1356999016998,11.463,7.638,-4.055
1356999017504,11.463,7.743,-4.775
1356999018009,11.368,8.092,-5.065
1356999018515,11.415,7.843,-5.359
1356999019019,11.415,8.037,-5.545
1356999019525,11.511,8.204,-5.396
1356999020029,11.463,8.42,-5.521
1356999020535,11.463,8.465,-5.7
1356999021042,11.463,8.693,-5.701
1356999021546,11.32,8.578,-5.649
1356999022052,11.511,8.08,-5.826
1356999022558,11.415,8.439,-5.74
1356999023064,11.463,8.166,-5.765
1356999023570,11.511,8.161,-5.775
1356999024076,11.368,8.433,-6.073
1356999024582,11.368,8.345,-5.736
1356999025088,11.368,8.147,-6.026
1356999025595,11.415,8.603,-6.153
1356999026099,11.368,8.103,-6.004
1356999026603,11.463,8.121,-5.646
1356999027110,11.511,8.007,-5.829
1356999027617,11.463,8.324,-5.999
1356999028123,11.463,8.25,-5.986
1356999028629,11.32,8.268,-6.231
1356999029134,11.511,8.24,-6.265
1356999029640,11.415,7.94,-5.847
1356999030147,11.511,9.199,-6.157
1356999030651,11.368,8.691,-6.269
1356999031156,11.415,8.034,-5.912
1356999031660,11.368,8.35,-6.106
1356999032166,11.415,8.537,-5.92
1356999032672,11.415,8.384,-6.151
1356999033178,11.463,8.261,-5.846
1356999033683,11.463,8.345,-6.235
1356999034187,11.368,8.333,-6.222
1356999034693,11.415,8.095,-6.177
1356999035200,11.463,8.421,-5.856
1356999035704,11.463,8.592,-6.157
1356999036210,11.415,8.152,-6.384
1356999036716,11.463,8.45,-5.992
1356999037222,11.463,8.279,-6.106
1356999037726,11.463,7.838,-5.656
1356999038231,11.463,8.346,-6.296
1356999038736,11.511,8.246,-6.482
1356999039240,11.463,8.329,-6.262
1356999039747,11.415,9.121,-5.933
1356999040251,11.415,8.544,-6.178
1356999040755,11.463,9.149,-6.166
1356999041260,11.415,8.41,-5.97
1356999041765,11.415,9.095,-5.696
1356999042270,11.463,8.716,-6.106
1356999042776,11.415,7.592,-5.931
1356999043282,11.415,8.312,-5.941
1356999043786,11.415,8.517,-6.432
1356999044290,11.511,8.368,-5.539
1356999044794,11.607,8.137,-5.904
1356999045299,11.368,8.532,-5.883
1356999045804,11.463,7.47,-6.137
1356999046310,11.559,8.323,-6.106
1356999046816,11.463,8.405,-6.072
1356999047322,11.415,7.345,-6.108
1356999047828,11.463,8.307,-5.726
1356999048334,11.415,8.15,-6.191
1356999048840,11.368,8.318,-6.139
1356999049345,11.559,8.213,-6.284
1356999049851,11.415,8.383,-5.839
1356999050357,11.463,8.598,-5.97
1356999050863,11.463,8.612,-6.111
1356999051369,11.511,8.208,-6.071
1356999051875,11.368,8.168,-5.777
1356999052381,11.415,8.614,-6.037
1356999052887,11.463,8.642,-6.363
1356999053393,11.463,8.483,-6.439
1356999053899,11.463,8.418,-6.311
1356999054405,11.368,8.474,-6.212
1356999054912,11.463,8.43,-6.102
1356999055417,11.559,8.508,-6.023
1356999055923,11.415,8.582,-6.296
1356999056428,11.415,7.984,-6.242
1356999126551,11.415,7.881,-6.093
1356999127070,11.415,7.443,-6.18
1356999127581,11.368,8.689,-6.548
1356999128089,11.415,8.464,-6.142
1356999141326,11.511,8.434,-6.096
1356999141845,11.463,8.173,-5.789
1356999142356,11.511,8.315,-5.948
1356999142862,11.463,8.669,-6.036
1356999143368,11.368,7.699,-6.161
1356999143878,11.32,7.348,-6.03
1356999144390,11.463,8.326,-5.985
1356999144897,11.415,9.121,-5.865
1356999145403,11.415,8.378,-6.041
1356999145911,11.415,8.084,-6.051
1356999146417,11.415,8.233,-6.065
1356999146923,11.415,8.4,-6.168
1356999147429,11.272,8.173,-5.832
1356999147938,11.463,8.321,-6.174
1356999148444,11.368,8.398,-6.085
1356999148950,11.368,8.349,-6.071
1356999149457,11.511,8.506,-5.803
1356999149965,11.463,8.508,-6.265
1356999150473,11.463,8.515,-6.555
1356999150980,11.415,8.307,-6.199
1356999151484,11.415,8.384,-6.125
1356999151990,11.463,8.269,-6.171
1356999152495,11.415,8.599,-6.457
1356999390705,10.936,8.694,-5.547
1356999391226,10.888,8.018,-5.979
1356999391737,10.792,8.402,-6.361
1356999392245,10.84,8.536,-5.908
1356999392751,10.84,8.425,-5.912
1356999393259,10.84,7.948,-5.715
1356999393769,10.888,9.055,-6.127
1356999394275,10.84,8.24,-5.983
1356999394784,10.745,7.616,-5.719
1356999395292,10.84,8.268,-6.307
1356999395799,10.84,7.698,-6.382
1356999396303,10.888,8.634,-5.993
1356999396809,10.84,8.172,-6.694
1356999397315,10.888,9.084,-6.262
1356999397821,10.792,8.264,-6.098
1356999398326,10.936,8.598,-6.136
1356999398832,10.792,8.155,-6.136
1356999399340,10.888,8.263,-6.299
1356999399848,10.745,7.986,-6.5
1356999400356,10.84,7.964,-6.175
1356999400860,10.936,8.205,-6.231
1356999401365,10.888,8.194,-6.35
1356999401870,10.792,8.238,-6.399
1356999402376,10.984,8.378,-6.259
1356999402880,10.84,8.446,-5.835
1356999403391,10.792,8.021,-5.829
1356999403895,10.888,8.287,-6.253
1356999404401,10.792,8.389,-6.072
1356999404907,10.792,8.145,-6.257
1356999405413,10.792,9.042,-6.124
1356999405917,10.84,8.594,-6.133
1356999406423,10.745,8.649,-5.859
1356999406929,10.745,8.267,-6.213
1356999407435,10.888,8.205,-6.105
1356999407944,10.888,8.932,-6.258
1356999408453,10.792,8.155,-5.916
1356999408959,10.745,8.201,-5.994
1356999409465,10.84,8.032,-6.424
1356999409970,10.792,8.057,-6.226
1356999410476,10.792,8.158,-6.327
1356999410982,10.697,8.342,-6.327
1356999411488,10.888,8.232,-6.248
1356999411992,10.84,8.944,-6.275
1356999412498,10.792,8.128,-6.396
1356999413004,10.792,8.735,-5.996
1356999413508,10.84,8.109,-6.558
1356999414012,10.792,7.527,-6.544
1356999414524,10.792,8.038,-6.178
1356999415030,10.792,8.86,-6.401
1356999415536,10.84,8.351,-6.437
1356999416042,10.888,8.123,-6.195
1356999416547,10.697,8.407,-6.295
1356999417052,10.792,7.746,-5.715
1356999417556,10.792,8.747,-6.236
1356999418062,10.792,8.082,-5.831
1356999418568,10.745,8.07,-5.911
1356999419074,10.792,7.386,-5.946
1356999419580,10.697,8.198,-6.567
1356999420087,10.792,8.604,-6.37
1356999420598,10.745,8.874,-6.179
1356999421102,10.745,8.047,-6.274
1356999421608,10.792,8.396,-5.835
1356999422112,10.792,8.131,-5.889
1356999422616,10.745,8.289,-6.359
1356999423119,10.792,8.504,-6.27
1356999423625,10.649,8.061,-6.255
1356999424132,10.792,8.503,-5.816
1356999424636,10.792,8.125,-6.168
1356999425150,10.697,8.339,-6.414
1356999425655,10.697,8.446,-6.032
1356999426160,10.697,8.137,-6.405
1356999426664,10.745,8.33,-6.112
1356999427170,10.745,8.022,-6.344
1356999427676,10.649,8.219,-6.073
1356999428182,10.601,8.003,-6.069
1356999428686,10.697,7.84,-6.201
1356999429192,10.745,8.053,-5.845
1356999429698,10.745,8.489,-6.116
1356999430206,10.745,8.225,-6.246
1356999430712,10.745,8.288,-6.214
1356999431220,10.697,8.355,-5.828
1356999431724,10.697,8.439,-6.098
1356999432230,10.745,8.867,-6.333
1356999432737,10.745,8.495,-5.719
1356999433241,10.697,8.189,-5.971
1356999433749,10.649,7.871,-5.998
1356999434255,10.745,8.972,-6.202
1356999434759,10.792,8.316,-6.334
1356999435265,10.697,8.085,-6.012
1356999435771,10.649,8.534,-5.778
1356999436277,10.697,7.485,-6.251
1356999436783,10.649,8.134,-5.928
1356999437289,10.697,7.99,-6.027
1356999437795,10.745,8.209,-5.87
1356999438301,10.601,8.34,-6.224
1356999438807,10.697,8.424,-5.996
1356999439313,10.697,8.829,-6.125
1356999439819,10.601,8.406,-5.846
1356999440327,10.601,7.338,-6.236
1356999440833,10.601,8.068,-6.078
1356999441339,10.697,8.406,-5.951
1356999441845,10.649,7.38,-6.051
1356999442352,10.649,8.423,-6.906
1356999442861,10.649,8.254,-6.268
1356999443367,10.601,8.741,-6.088
1356999443873,10.697,8.074,-6.197
1356999444379,10.601,7.885,-6.132
1356999444883,10.601,8.253,-6.159
1356999445387,10.697,8.333,-5.745
1356999445893,10.697,8.456,-5.818
1356999446399,10.697,9.055,-6.531
1356999446906,10.601,8.366,-5.914
1356999447413,10.697,7.8,-6.007
1356999447919,10.697,8.172,-6.113
1356999448425,10.649,8.256,-5.637
1356999448931,10.553,8.334,-5.977
1356999449438,10.649,8.279,-6.624
1356999449942,10.553,8.346,-6.839
1356999450448,10.601,8.137,-5.889
1356999450954,10.649,7.967,-6.632
1356999451461,10.697,8.156,-6.559
1356999451965,10.649,8.409,-6.01
1356999452471,10.697,8.125,-6.052
1356999452977,10.553,8.27,-5.97
1356999453483,10.601,8.226,-6.434
1356999453989,10.601,8.13,-6.226
1356999454496,10.601,8.504,-6.179
1356999455000,10.745,8.047,-5.736
1356999455506,10.649,8.23,-6.271
1356999456010,10.697,8.212,-6.15
1356999456516,10.601,7.775,-6.196
1356999457028,10.697,8.31,-6.078
1356999457540,10.553,7.542,-6.32
1356999458046,10.649,8.412,-5.697
1356999458552,10.601,8.219,-6.351
1356999459058,10.505,8.077,-5.984
1356999459564,10.601,8.447,-5.883
1356999460067,10.601,8.254,-6.002
1356999460572,10.505,8.029,-6.194
1356999461078,10.745,8.516,-6.381
1356999461585,10.649,8.007,-5.906
1356999462091,10.649,7.653,-5.974
1356999462596,10.649,8.422,-6.112
1356999463100,10.601,8.602,-5.951
1356999463606,10.553,8.182,-6.391
1356999464112,10.553,7.98,-6.156
1356999464618,10.697,8.526,-5.914
1356999465122,10.601,8.061,-5.744
1356999465628,10.601,8.07,-6.569
1356999466134,10.601,8.347,-6.445
1356999466640,10.601,8.195,-5.746
1356999467146,10.553,8.173,-5.654
1356999467652,10.457,7.763,-5.109
1356999468157,10.457,8.43,-5.819
1356999468661,10.649,8.382,-5.812
1356999469166,10.553,8.364,-6.08
1356999469672,10.505,7.838,-6.243
1356999470178,10.601,8.008,-6.413
1356999470682,10.649,8.705,-5.825
1356999471186,10.553,8.492,-7.164
1356999471692,10.601,7.769,-6.856
1356999472198,10.601,8.527,-6.428
1356999472704,10.505,8.734,-6.262
1356999473208,10.553,6.894,-6.818
1356999473714,10.553,8.078,-5.96
1356999474220,10.601,8.06,-6.026
1356999474726,10.601,8.127,-5.787
1356999475233,10.601,8.299,-5.87
1356999475737,10.553,8.32,-6.05
1356999476243,10.457,7.992,-6.477
1356999476749,10.553,7.963,-5.427
1356999477255,10.505,8.568,-6.068
1356999477759,10.505,8.092,-5.528
1356999478263,10.553,8.237,-6.312
1356999478768,10.457,8.153,-5.923
1356999479272,10.553,8.265,-6.031
1356999479776,10.505,8.57,-6.218
1356999480279,10.553,8.19,-5.578
1356999480785,10.505,8.08,-6.316
1356999481289,10.505,8.318,-5.942
1356999481795,10.457,8.361,-6.666
1356999482299,10.601,8.107,-6.575
1356999482803,10.505,7.64,-6.088
1356999483306,10.553,8.52,-6.023
1356999483811,10.553,8.598,-5.925
1356999484316,10.505,8.163,-6.339
1356999484820,10.505,8.118,-5.986
1356999485326,10.505,8.005,-6.234
1356999485830,10.505,7.889,-6.376
1356999486334,10.553,8.851,-5.744
1356999486837,10.553,9.077,-5.985
1356999487342,10.457,7.43,-6.125
1356999487846,10.457,7.903,-6.344
1356999488353,10.505,8.112,-5.981
1356999488858,10.409,8.321,-6.227
1356999489364,10.457,8.283,-5.869
1356999489870,10.505,7.775,-6.216
1356999490377,10.505,8.033,-6.117
1356999490883,10.553,8.198,-5.158
1356999491387,10.505,8.151,-6.953
1356999491893,10.457,8.161,-6.328
1356999492397,10.505,8.065,-7.328
1356999492903,10.505,7.888,-5.73
1356999493409,10.457,7.916,-6.732
1356999493915,10.457,8.052,-6.55
1356999494419,10.457,8.314,-6.287
1356999494925,10.457,7.987,-6.911
1356999495432,10.601,8.305,-6.338
1356999495936,10.457,8.556,-6.471
1356999496440,10.409,7.941,-6.59
1356999496946,10.457,8.507,-6.317
1356999497450,10.457,8.285,-6.825
1356999497958,10.457,8.567,-6.223
1356999498462,10.409,8.442,-6.771
1356999498968,10.553,8.577,-5.964
1356999499474,10.553,8.063,-6.226
1356999499980,10.457,8.316,-6.306
1356999500486,10.361,8.246,-5.782
1356999500992,10.409,8.69,-6.571
1356999501496,10.409,7.999,-5.668
1356999502000,10.457,8.378,-6.363
1356999502504,10.505,8.028,-6.409
1356999503010,10.361,8.389,-6.383
1356999503516,10.361,8.253,-6.109
1356999504020,10.409,7.621,-5.55
1356999504526,10.409,8.387,-6.081
1356999505032,10.457,8.411,-5.961
1356999505538,10.505,7.99,-6.195
1356999506044,10.457,8.164,-6.096
1356999506550,10.361,8.143,-6.322
1356999507054,10.505,8.233,-6.541
1356999507560,10.409,8.097,-5.717
1356999508066,10.361,8.184,-6.261
1356999508571,10.505,6.528,-6.048
1356999509077,10.457,8.412,-6.335
1356999509583,10.457,8.08,-5.652
1356999510089,10.553,8.025,-5.801
1356999510593,10.409,7.952,-6.323
1356999511099,10.409,8.466,-6.104
1356999511605,10.361,8.246,-6.189
1356999512110,10.457,8.113,-6.029
1356999512614,10.505,8.095,-6.372
1356999745393,10.601,8.437,-6.159
1356999745914,10.601,7.824,-5.781
1356999746425,10.505,8.457,-6.487
1356999746931,10.601,8.352,-6.418
1356999747437,10.601,8.077,-5.862
1356999747947,10.553,8.303,-5.974
1356999748456,10.553,8.11,-6.234
1356999748962,10.601,8.151,-6.205
1356999749470,10.553,7.969,-5.824
1356999749978,10.601,8.337,-6.2
1356999750484,10.553,8.348,-6.363
1356999750991,10.697,8.185,-6.176
1356999751497,10.553,7.95,-6.095
1356999752006,10.601,8.202,-6.006
1356999752512,10.601,8.557,-5.986
1356999753022,10.601,8.146,-5.723
1356999753528,10.649,8.187,-5.99
1356999754035,10.649,7.785,-6.118
1356999754542,10.601,8.551,-6.238
1356999755048,10.553,7.967,-6.057
1356999755555,10.553,8.107,-6.042
1356999756060,10.601,7.915,-5.982
1356999756566,10.601,8.285,-5.842
1356999757072,10.553,7.473,-6.227
1356999757578,10.601,8.333,-6.211
1356999758084,10.505,8.371,-5.791
1356999758590,10.601,8.141,-6.52
1356999759096,10.601,8.155,-6.092
1356999759602,10.505,8.202,-6.07
1356999760108,10.601,7.939,-6.194
1356999760615,10.553,8.02,-6.409
1356999761121,10.601,8.065,-6.257
1356999761633,10.601,7.966,-6.574
1356999762139,10.649,8.244,-6.094
1356999762645,10.649,8.38,-6.106
1356999763151,10.697,7.962,-6.01
